nmm_text_id,expected_nmm_id,extracted_nmm_ids,correct
nmm_t_575,nmm-0040,['nmm-0040'],True
nmm_t_576,nmm-0040,['nmm-0040'],True
nmm_t_577,nmm-0041,[],False
nmm_t_578,nmm-0041,['nmm-0041'],True
nmm_t_579,nmm-0041,['nmm-0041'],True
nmm_t_580,nmm-0041,['nmm-0041'],True
nmm_t_581,nmm-0042,[],False
nmm_t_582,nmm-0042,['nmm-0042'],True
nmm_t_583,nmm-0042,['nmm-0042'],True
nmm_t_584,nmm-0042,['nmm-0042'],True
nmm_t_585,nmm-0043,[],False
nmm_t_586,nmm-0043,['nmm-0043'],True
nmm_t_587,nmm-0043,['nmm-0043'],True
nmm_t_588,nmm-0043,['nmm-0043'],True
nmm_t_589,nmm-0044,[],False
nmm_t_590,nmm-0044,['nmm-0044'],True
nmm_t_591,nmm-0044,['nmm-0044'],True
nmm_t_592,nmm-0044,['nmm-0044'],True
nmm_t_593,nmm-0045,[],False
nmm_t_594,nmm-0045,['nmm-0045'],True
nmm_t_595,nmm-0045,['nmm-0045'],True
nmm_t_596,nmm-0045,['nmm-0045'],True
nmm_t_597,nmm-0046,[],False
nmm_t_598,nmm-0046,['nmm-0046'],True
nmm_t_599,nmm-0046,['nmm-0046'],True
nmm_t_600,nmm-0046,['nmm-0046'],True
nmm_t_601,nmm-0047,[],False
nmm_t_602,nmm-0047,['nmm-0047'],True
nmm_t_603,nmm-0047,['nmm-0047'],True
nmm_t_604,nmm-0047,['nmm-0047'],True
nmm_t_605,nmm-0048,[],False
nmm_t_606,nmm-0048,['nmm-0048'],True
nmm_t_607,nmm-0048,['nmm-0048'],True
nmm_t_608,nmm-0048,['nmm-0048'],True
nmm_t_609,nmm-0049,[],False
nmm_t_610,nmm-0049,['nmm-0049'],True
nmm_t_611,nmm-0049,['nmm-0049'],True
nmm_t_612,nmm-0049,['nmm-0049'],True
nmm_t_613,nmm-004a,[],False
nmm_t_614,nmm-004a,['nmm-004a'],True
nmm_t_615,nmm-004a,['nmm-004a'],True
nmm_t_616,nmm-004a,['nmm-004a'],True
nmm_t_617,nmm-004b,[],False
nmm_t_618,nmm-004b,['nmm-004b'],True
nmm_t_619,nmm-004b,['nmm-004b'],True
nmm_t_620,nmm-004b,['nmm-004b'],True
nmm_t_621,nmm-004c,[],False
nmm_t_622,nmm-004c,['nmm-004c'],True
nmm_t_623,nmm-004c,['nmm-004c'],True
nmm_t_624,nmm-004c,['nmm-004c'],True
nmm_t_625,nmm-004d,[],False
nmm_t_626,nmm-004d,['nmm-004d'],True
nmm_t_627,nmm-004d,['nmm-004d'],True
nmm_t_628,nmm-004d,['nmm-004d'],True
nmm_t_629,nmm-004e,[],False
nmm_t_630,nmm-004e,['nmm-004e'],True
nmm_t_631,nmm-004e,['nmm-004e'],True
nmm_t_632,nmm-004e,['nmm-004e'],True
nmm_t_633,nmm-004f,[],False
nmm_t_634,nmm-004f,['nmm-004f'],True
nmm_t_635,nmm-004f,['nmm-004f'],True
nmm_t_636,nmm-004f,[],False
nmm_t_637,nmm-004g,[],False
nmm_t_638,nmm-004g,['nmm-004g'],True
nmm_t_639,nmm-004g,['nmm-004g'],True
nmm_t_640,nmm-004g,['nmm-004g'],True
nmm_t_641,nmm-004h,[],False
nmm_t_642,nmm-004h,['nmm-004h'],True
nmm_t_643,nmm-004h,['nmm-004h'],True
nmm_t_644,nmm-004h,['nmm-004h'],True
nmm_t_645,nmm-004i,[],False
nmm_t_646,nmm-004i,['nmm-004i'],True
nmm_t_647,nmm-004i,['nmm-004i'],True
nmm_t_648,nmm-004i,[],False
nmm_t_649,nmm-004j,[],False
nmm_t_650,nmm-004j,['nmm-004j'],True
nmm_t_651,nmm-004j,['nmm-004j'],True
nmm_t_652,nmm-004j,['nmm-004j'],True
nmm_t_653,nmm-004k,[],False
nmm_t_654,nmm-004k,['nmm-004k'],True
nmm_t_655,nmm-004k,['nmm-004k'],True
nmm_t_656,nmm-004k,['nmm-004k'],True
nmm_t_657,nmm-004l,[],False
nmm_t_658,nmm-004l,['nmm-004l'],True
nmm_t_659,nmm-004l,['nmm-004l'],True
nmm_t_660,nmm-004l,['nmm-004l'],True
nmm_t_661,nmm-004m,[],False
nmm_t_662,nmm-004m,['nmm-004m'],True
nmm_t_663,nmm-004m,['nmm-004m'],True
nmm_t_664,nmm-004m,['nmm-004m'],True
nmm_t_665,nmm-004n,[],False
nmm_t_666,nmm-004n,['nmm-004n'],True
nmm_t_667,nmm-004n,['nmm-004n'],True
nmm_t_668,nmm-004n,['nmm-004n'],True
nmm_t_669,nmm-004o,[],False
nmm_t_670,nmm-004o,['nmm-004o'],True
nmm_t_671,nmm-004o,['nmm-004o'],True
nmm_t_672,nmm-004o,['nmm-004o'],True
nmm_t_673,nmm-004p,[],False
nmm_t_674,nmm-004p,['nmm-004p'],True
nmm_t_675,nmm-004p,['nmm-004p'],True
nmm_t_676,nmm-004p,['nmm-004p'],True
nmm_t_677,nmm-004q,[],False
nmm_t_678,nmm-004q,['nmm-004q'],True
nmm_t_679,nmm-004q,['nmm-004q'],True
nmm_t_680,nmm-004q,['nmm-004q'],True
nmm_t_681,nmm-004r,[],False
nmm_t_682,nmm-004r,['nmm-004r'],True
nmm_t_683,nmm-004r,['nmm-004r'],True
nmm_t_684,nmm-004r,['nmm-004r'],True
nmm_t_685,nmm-004s,[],False
nmm_t_686,nmm-004s,['nmm-004s'],True
nmm_t_687,nmm-004s,['nmm-004s'],True
nmm_t_688,nmm-004s,['nmm-004s'],True
nmm_t_689,nmm-004t,[],False
nmm_t_690,nmm-004t,['nmm-004t'],True
nmm_t_691,nmm-004t,['nmm-004t'],True
nmm_t_692,nmm-004t,['nmm-004t'],True
nmm_t_693,nmm-004u,[],False
nmm_t_694,nmm-004u,['nmm-004u'],True
nmm_t_695,nmm-004u,['nmm-004u'],True
nmm_t_696,nmm-004u,['nmm-004u'],True
nmm_t_697,nmm-004v,[],False
nmm_t_698,nmm-004v,['nmm-004v'],True
nmm_t_699,nmm-004v,['nmm-004v'],True
nmm_t_700,nmm-004v,['nmm-004v'],True
nmm_t_701,nmm-004w,[],False
nmm_t_702,nmm-004w,['nmm-004w'],True
nmm_t_703,nmm-004w,['nmm-004w'],True
nmm_t_704,nmm-004w,['nmm-004w'],True
nmm_t_705,nmm-004x,[],False
nmm_t_706,nmm-004x,['nmm-004x'],True
nmm_t_707,nmm-004x,['nmm-004x'],True
nmm_t_708,nmm-004x,['nmm-004x'],True
nmm_t_709,nmm-004y,[],False
nmm_t_710,nmm-004y,['nmm-004y'],True
nmm_t_711,nmm-004y,['nmm-004y'],True
nmm_t_712,nmm-004y,['nmm-004y'],True
nmm_t_713,nmm-004z,[],False
nmm_t_714,nmm-004z,['nmm-004z'],True
nmm_t_715,nmm-004z,['nmm-004z'],True
nmm_t_716,nmm-004z,['nmm-004z'],True
nmm_t_717,nmm-0050,[],False
nmm_t_718,nmm-0050,['nmm-0050'],True
nmm_t_719,nmm-0050,['nmm-0050'],True
nmm_t_720,nmm-0050,['nmm-0050'],True
nmm_t_721,nmm-0051,[],False
nmm_t_722,nmm-0051,['nmm-0051'],True
nmm_t_723,nmm-0051,['nmm-0051'],True
nmm_t_724,nmm-0051,['nmm-0051'],True
nmm_t_725,nmm-0052,[],False
nmm_t_726,nmm-0052,['nmm-0052'],True
nmm_t_727,nmm-0052,['nmm-0052'],True
nmm_t_728,nmm-0052,['nmm-0052'],True
nmm_t_729,nmm-0053,[],False
nmm_t_730,nmm-0053,['nmm-0053'],True
nmm_t_731,nmm-0053,['nmm-0053'],True
nmm_t_732,nmm-0053,['nmm-0053'],True
nmm_t_733,nmm-0054,[],False
nmm_t_734,nmm-0054,['nmm-0054'],True
nmm_t_735,nmm-0054,['nmm-0054'],True
nmm_t_736,nmm-0054,['nmm-0054'],True
nmm_t_737,nmm-0055,[],False
nmm_t_738,nmm-0055,['nmm-0055'],True
nmm_t_739,nmm-0055,['nmm-0055'],True
nmm_t_740,nmm-0055,['nmm-0055'],True
nmm_t_741,nmm-0056,[],False
nmm_t_742,nmm-0056,['nmm-0056'],True
nmm_t_743,nmm-0056,['nmm-0056'],True
nmm_t_744,nmm-0056,['nmm-0056'],True
nmm_t_745,nmm-0057,[],False
nmm_t_746,nmm-0057,['nmm-0057'],True
nmm_t_747,nmm-0057,['nmm-0057'],True
nmm_t_748,nmm-0057,['nmm-0057'],True
nmm_t_749,nmm-0058,[],False
nmm_t_750,nmm-0058,['nmm-0058'],True
nmm_t_751,nmm-0058,['nmm-0058'],True
nmm_t_752,nmm-0058,['nmm-0058'],True
nmm_t_753,nmm-0059,[],False
nmm_t_754,nmm-0059,['nmm-0059'],True
nmm_t_755,nmm-0059,['nmm-0059'],True
nmm_t_756,nmm-0059,['nmm-0059'],True
nmm_t_757,nmm-005a,[],False
nmm_t_758,nmm-005a,['nmm-005a'],True
nmm_t_759,nmm-005a,['nmm-005a'],True
nmm_t_760,nmm-005a,['nmm-005a'],True
nmm_t_761,nmm-005b,[],False
nmm_t_762,nmm-005b,['nmm-005b'],True
nmm_t_763,nmm-005b,['nmm-005b'],True
nmm_t_764,nmm-005b,['nmm-005b'],True
nmm_t_765,nmm-005c,[],False
nmm_t_766,nmm-005c,['nmm-005c'],True
nmm_t_767,nmm-005c,['nmm-005c'],True
nmm_t_768,nmm-005c,['nmm-005c'],True
nmm_t_769,nmm-005d,[],False
nmm_t_770,nmm-005d,['nmm-005d'],True
nmm_t_771,nmm-005d,['nmm-005d'],True
nmm_t_772,nmm-005d,['nmm-005d'],True
nmm_t_773,nmm-005e,[],False
nmm_t_774,nmm-005e,['nmm-005e'],True
nmm_t_775,nmm-005e,['nmm-005e'],True
nmm_t_776,nmm-005e,['nmm-005e'],True
nmm_t_777,nmm-005f,[],False
nmm_t_778,nmm-005f,['nmm-005f'],True
nmm_t_779,nmm-005f,['nmm-005f'],True
nmm_t_780,nmm-005f,['nmm-005f'],True
nmm_t_781,nmm-005g,[],False
nmm_t_782,nmm-005g,['nmm-005g'],True
nmm_t_783,nmm-005g,['nmm-005g'],True
nmm_t_784,nmm-005g,['nmm-005g'],True
nmm_t_785,nmm-005h,[],False
nmm_t_786,nmm-005h,['nmm-005h'],True
nmm_t_787,nmm-005h,['nmm-005h'],True
nmm_t_788,nmm-005h,['nmm-005h'],True
nmm_t_789,nmm-005i,[],False
nmm_t_790,nmm-005i,['nmm-005i'],True
nmm_t_791,nmm-005i,['nmm-005i'],True
nmm_t_792,nmm-005i,['nmm-005i'],True
nmm_t_793,nmm-005j,[],False
nmm_t_794,nmm-005j,['nmm-005j'],True
nmm_t_795,nmm-005j,['nmm-005j'],True
nmm_t_796,nmm-005j,['nmm-005j'],True
nmm_t_797,nmm-005k,[],False
nmm_t_798,nmm-005k,['nmm-005k'],True
nmm_t_799,nmm-005k,['nmm-005k'],True
nmm_t_800,nmm-005k,['nmm-005k'],True
nmm_t_801,nmm-005l,[],False
nmm_t_802,nmm-005l,['nmm-005l'],True
nmm_t_803,nmm-005l,['nmm-005l'],True
nmm_t_804,nmm-005l,['nmm-005l'],True
nmm_t_805,nmm-005m,[],False
nmm_t_806,nmm-005m,['nmm-005m'],True
nmm_t_807,nmm-005m,['nmm-005m'],True
nmm_t_808,nmm-005m,['nmm-005m'],True
nmm_t_809,nmm-005n,[],False
nmm_t_810,nmm-005n,['nmm-005n'],True
nmm_t_811,nmm-005n,['nmm-005n'],True
nmm_t_812,nmm-005n,['nmm-005n'],True
nmm_t_813,nmm-005o,[],False
nmm_t_814,nmm-005o,['nmm-005o'],True
nmm_t_815,nmm-005o,['nmm-005o'],True
nmm_t_816,nmm-005o,['nmm-005o'],True
nmm_t_817,nmm-005p,[],False
nmm_t_818,nmm-005p,['nmm-005p'],True
nmm_t_819,nmm-005p,['nmm-005p'],True
nmm_t_820,nmm-005p,['nmm-005p'],True
nmm_t_821,nmm-005q,[],False
nmm_t_822,nmm-005q,['nmm-005q'],True
nmm_t_823,nmm-005q,['nmm-005q'],True
nmm_t_824,nmm-005q,['nmm-005q'],True
nmm_t_825,nmm-005r,[],False
nmm_t_826,nmm-005r,['nmm-005r'],True
nmm_t_827,nmm-005r,['nmm-005r'],True
nmm_t_828,nmm-005r,['nmm-005r'],True
nmm_t_829,nmm-005s,[],False
nmm_t_830,nmm-005s,['nmm-005s'],True
nmm_t_831,nmm-005s,['nmm-005s'],True
nmm_t_832,nmm-005s,['nmm-005s'],True
nmm_t_833,nmm-005t,['nmm-005t'],True
nmm_t_834,nmm-005t,['nmm-005t'],True
nmm_t_835,nmm-005t,['nmm-005t'],True
nmm_t_836,nmm-005t,['nmm-005t'],True
nmm_t_837,nmm-005u,['nmm-005t'],False
nmm_t_838,nmm-005u,['nmm-005u'],True
nmm_t_839,nmm-005u,['nmm-005u'],True
nmm_t_840,nmm-005u,['nmm-005u'],True
nmm_t_841,nmm-005v,[],False
nmm_t_842,nmm-005v,['nmm-005v'],True
nmm_t_843,nmm-005v,['nmm-005v'],True
nmm_t_844,nmm-005v,['nmm-005v'],True
nmm_t_845,nmm-005w,[],False
nmm_t_846,nmm-005w,['nmm-005w'],True
nmm_t_847,nmm-005w,['nmm-005w'],True
nmm_t_848,nmm-005w,['nmm-005w'],True
nmm_t_849,nmm-005x,[],False
nmm_t_850,nmm-005x,['nmm-005x'],True
nmm_t_851,nmm-005x,['nmm-005x'],True
nmm_t_852,nmm-005x,['nmm-005x'],True
nmm_t_853,nmm-005y,[],False
nmm_t_854,nmm-005y,['nmm-005y'],True
nmm_t_855,nmm-005y,['nmm-005y'],True
nmm_t_856,nmm-005y,['nmm-005y'],True
nmm_t_857,nmm-005z,[],False
nmm_t_858,nmm-005z,['nmm-005z'],True
nmm_t_859,nmm-005z,['nmm-005z'],True
nmm_t_860,nmm-005z,['nmm-005z'],True
nmm_t_861,nmm-0060,[],False
nmm_t_862,nmm-0060,['nmm-0060'],True
nmm_t_863,nmm-0060,['nmm-0060'],True
nmm_t_864,nmm-0060,['nmm-0060'],True
nmm_t_865,nmm-0061,[],False
nmm_t_866,nmm-0061,['nmm-0061'],True
nmm_t_867,nmm-0061,['nmm-0061'],True
nmm_t_868,nmm-0061,['nmm-0061'],True
nmm_t_869,nmm-0062,[],False
nmm_t_870,nmm-0062,['nmm-0062'],True
nmm_t_871,nmm-0062,['nmm-0062'],True
nmm_t_872,nmm-0062,['nmm-0062'],True
nmm_t_873,nmm-0063,[],False
nmm_t_874,nmm-0063,['nmm-0063'],True
nmm_t_875,nmm-0063,['nmm-0063'],True
nmm_t_876,nmm-0063,['nmm-0063'],True
nmm_t_877,nmm-0064,[],False
nmm_t_878,nmm-0064,['nmm-0064'],True
nmm_t_879,nmm-0064,['nmm-0064'],True
nmm_t_880,nmm-0064,['nmm-0064'],True
nmm_t_881,nmm-0065,[],False
nmm_t_882,nmm-0065,['nmm-0065'],True
nmm_t_883,nmm-0065,['nmm-0065'],True
nmm_t_884,nmm-0065,['nmm-0065'],True
nmm_t_885,nmm-0066,[],False
nmm_t_886,nmm-0066,['nmm-0066'],True
nmm_t_887,nmm-0066,['nmm-0066'],True
nmm_t_888,nmm-0066,['nmm-0066'],True
nmm_t_889,nmm-0067,[],False
nmm_t_890,nmm-0067,['nmm-0067'],True
nmm_t_891,nmm-0067,['nmm-0067'],True
nmm_t_892,nmm-0067,['nmm-0067'],True
nmm_t_893,nmm-0068,[],False
nmm_t_894,nmm-0068,['nmm-0068'],True
nmm_t_895,nmm-0068,['nmm-0068'],True
nmm_t_896,nmm-0068,['nmm-0068'],True
nmm_t_897,nmm-0069,[],False
nmm_t_898,nmm-0069,['nmm-0069'],True
nmm_t_899,nmm-0069,['nmm-0069'],True
nmm_t_900,nmm-0069,['nmm-0069'],True
nmm_t_901,nmm-006a,[],False
nmm_t_902,nmm-006a,['nmm-006a'],True
nmm_t_903,nmm-006a,['nmm-006a'],True
nmm_t_904,nmm-006a,['nmm-006a'],True
nmm_t_905,nmm-006b,[],False
nmm_t_906,nmm-006b,['nmm-006b'],True
nmm_t_907,nmm-006b,['nmm-006b'],True
nmm_t_908,nmm-006b,['nmm-006b'],True
nmm_t_909,nmm-006c,[],False
nmm_t_910,nmm-006c,['nmm-006c'],True
nmm_t_911,nmm-006c,['nmm-006c'],True
nmm_t_912,nmm-006c,['nmm-006c'],True
nmm_t_913,nmm-006d,[],False
nmm_t_914,nmm-006d,['nmm-006d'],True
nmm_t_915,nmm-006d,['nmm-006d'],True
nmm_t_916,nmm-006d,['nmm-006d'],True
nmm_t_917,nmm-006e,[],False
nmm_t_918,nmm-006e,['nmm-006e'],True
nmm_t_919,nmm-006e,['nmm-006e'],True
nmm_t_920,nmm-006e,['nmm-006e'],True
nmm_t_921,nmm-006f,[],False
nmm_t_922,nmm-006f,['nmm-006f'],True
nmm_t_923,nmm-006f,['nmm-006f'],True
nmm_t_924,nmm-006f,['nmm-006f'],True
nmm_t_925,nmm-006g,[],False
nmm_t_926,nmm-006g,['nmm-006g'],True
nmm_t_927,nmm-006g,['nmm-006g'],True
nmm_t_928,nmm-006g,['nmm-006g'],True
nmm_t_929,nmm-006h,[],False
nmm_t_930,nmm-006h,['nmm-006h'],True
nmm_t_931,nmm-006h,['nmm-006h'],True
nmm_t_932,nmm-006h,['nmm-006h'],True
nmm_t_933,nmm-006i,[],False
nmm_t_934,nmm-006i,['nmm-006i'],True
nmm_t_935,nmm-006i,['nmm-006i'],True
nmm_t_936,nmm-006i,['nmm-006i'],True
nmm_t_937,nmm-006j,[],False
nmm_t_938,nmm-006j,['nmm-006j'],True
nmm_t_939,nmm-006j,['nmm-006j'],True
nmm_t_940,nmm-006j,['nmm-006j'],True
nmm_t_941,nmm-006k,[],False
nmm_t_942,nmm-006k,['nmm-006k'],True
nmm_t_943,nmm-006k,['nmm-006k'],True
nmm_t_944,nmm-006k,['nmm-006k'],True
nmm_t_945,nmm-006l,[],False
nmm_t_946,nmm-006l,['nmm-006l'],True
nmm_t_947,nmm-006l,['nmm-006l'],True
nmm_t_948,nmm-006l,['nmm-006l'],True
nmm_t_949,nmm-006m,[],False
nmm_t_950,nmm-006m,['nmm-006m'],True
nmm_t_951,nmm-006m,['nmm-006m'],True
nmm_t_952,nmm-006m,['nmm-006m'],True
nmm_t_953,nmm-006n,[],False
nmm_t_954,nmm-006n,['nmm-006n'],True
nmm_t_955,nmm-006n,['nmm-006n'],True
nmm_t_956,nmm-006n,['nmm-006n'],True
nmm_t_957,nmm-006o,[],False
nmm_t_958,nmm-006o,['nmm-006o'],True
nmm_t_959,nmm-006o,['nmm-006o'],True
nmm_t_960,nmm-006o,['nmm-006o'],True
nmm_t_961,nmm-006p,[],False
nmm_t_962,nmm-006p,['nmm-006p'],True
nmm_t_963,nmm-006p,['nmm-006p'],True
nmm_t_964,nmm-006p,['nmm-006p'],True
nmm_t_965,nmm-006q,[],False
nmm_t_966,nmm-006q,['nmm-006q'],True
nmm_t_967,nmm-006q,['nmm-006q'],True
nmm_t_968,nmm-006q,['nmm-006q'],True
nmm_t_969,nmm-006r,[],False
nmm_t_970,nmm-006r,['nmm-006r'],True
nmm_t_971,nmm-006r,['nmm-006r'],True
nmm_t_972,nmm-006r,['nmm-006r'],True
nmm_t_973,nmm-006s,[],False
nmm_t_974,nmm-006s,['nmm-006s'],True
nmm_t_975,nmm-006s,['nmm-006s'],True
nmm_t_976,nmm-006s,['nmm-006s'],True
nmm_t_977,nmm-006t,[],False
nmm_t_978,nmm-006t,['nmm-006t'],True
nmm_t_979,nmm-006t,['nmm-006t'],True
nmm_t_980,nmm-006t,['nmm-006t'],True
nmm_t_981,nmm-006u,[],False
nmm_t_982,nmm-006u,['nmm-006u'],True
nmm_t_983,nmm-006u,['nmm-006u'],True
nmm_t_984,nmm-006u,['nmm-006u'],True
nmm_t_985,nmm-006v,[],False
nmm_t_986,nmm-006v,['nmm-006v'],True
nmm_t_987,nmm-006v,['nmm-006v'],True
nmm_t_988,nmm-006v,['nmm-006v'],True
nmm_t_989,nmm-006w,[],False
nmm_t_990,nmm-006w,['nmm-006w'],True
nmm_t_991,nmm-006w,['nmm-006w'],True
nmm_t_992,nmm-006w,['nmm-006w'],True
nmm_t_993,nmm-006x,[],False
nmm_t_994,nmm-006x,['nmm-006x'],True
nmm_t_995,nmm-006x,['nmm-006x'],True
nmm_t_996,nmm-006x,['nmm-006x'],True
nmm_t_997,nmm-006y,[],False
nmm_t_998,nmm-006y,['nmm-006y'],True
nmm_t_999,nmm-006y,['nmm-006y'],True
nmm_t_1000,nmm-006y,['nmm-006y'],True
nmm_t_1001,nmm-006z,[],False
nmm_t_1002,nmm-006z,['nmm-006z'],True
nmm_t_1003,nmm-006z,['nmm-006z'],True
nmm_t_1004,nmm-006z,['nmm-006z'],True
nmm_t_1005,nmm-0070,[],False
nmm_t_1006,nmm-0070,['nmm-0070'],True
nmm_t_1007,nmm-0070,['nmm-0070'],True
nmm_t_1008,nmm-0070,['nmm-0070'],True
nmm_t_1009,nmm-0071,[],False
nmm_t_1010,nmm-0071,['nmm-0071'],True
nmm_t_1011,nmm-0071,['nmm-0071'],True
nmm_t_1012,nmm-0071,['nmm-0071'],True
nmm_t_1013,nmm-0072,[],False
nmm_t_1014,nmm-0072,['nmm-0072'],True
nmm_t_1015,nmm-0072,['nmm-0072'],True
nmm_t_1016,nmm-0072,['nmm-0072'],True
nmm_t_1017,nmm-0073,[],False
nmm_t_1018,nmm-0073,['nmm-0073'],True
nmm_t_1019,nmm-0073,['nmm-0073'],True
nmm_t_1020,nmm-0073,['nmm-0073'],True
nmm_t_1021,nmm-0074,[],False
nmm_t_1022,nmm-0074,['nmm-0074'],True
nmm_t_1023,nmm-0074,['nmm-0074'],True
nmm_t_1024,nmm-0074,['nmm-0074'],True
nmm_t_1025,nmm-0075,[],False
nmm_t_1026,nmm-0075,['nmm-0075'],True
nmm_t_1027,nmm-0075,['nmm-0075'],True
nmm_t_1028,nmm-0075,['nmm-0075'],True
nmm_t_1029,nmm-0076,[],False
nmm_t_1030,nmm-0076,['nmm-0076'],True
nmm_t_1031,nmm-0076,['nmm-0076'],True
nmm_t_1032,nmm-0076,['nmm-0076'],True
nmm_t_1033,nmm-0077,[],False
nmm_t_1034,nmm-0077,['nmm-0077'],True
nmm_t_1035,nmm-0077,['nmm-0077'],True
nmm_t_1036,nmm-0077,['nmm-0077'],True
nmm_t_1037,nmm-0078,[],False
nmm_t_1038,nmm-0078,['nmm-0078'],True
nmm_t_1039,nmm-0078,['nmm-0078'],True
nmm_t_1040,nmm-0078,['nmm-0078'],True
nmm_t_1041,nmm-0079,[],False
nmm_t_1042,nmm-0079,['nmm-0079'],True
nmm_t_1043,nmm-0079,['nmm-0079'],True
nmm_t_1044,nmm-0079,['nmm-0079'],True
nmm_t_1045,nmm-007a,[],False
nmm_t_1046,nmm-007a,['nmm-007a'],True
nmm_t_1047,nmm-007a,['nmm-007a'],True
nmm_t_1048,nmm-007a,['nmm-007a'],True
nmm_t_1049,nmm-007b,[],False
nmm_t_1050,nmm-007b,['nmm-007b'],True
nmm_t_1051,nmm-007b,['nmm-007b'],True
nmm_t_1052,nmm-007b,['nmm-007b'],True
nmm_t_1053,nmm-007c,[],False
nmm_t_1054,nmm-007c,['nmm-007c'],True
nmm_t_1055,nmm-007c,['nmm-007c'],True
nmm_t_1056,nmm-007c,['nmm-007c'],True
nmm_t_1057,nmm-007d,[],False
nmm_t_1058,nmm-007d,['nmm-007d'],True
nmm_t_1059,nmm-007d,['nmm-007d'],True
nmm_t_1060,nmm-007d,['nmm-007d'],True
nmm_t_1061,nmm-007e,[],False
nmm_t_1062,nmm-007e,['nmm-007e'],True
nmm_t_1063,nmm-007e,['nmm-007e'],True
nmm_t_1064,nmm-007e,['nmm-007e'],True
nmm_t_1065,nmm-007f,[],False
nmm_t_1066,nmm-007f,['nmm-007f'],True
nmm_t_1067,nmm-007f,['nmm-007f'],True
nmm_t_1068,nmm-007f,['nmm-007f'],True
nmm_t_1069,nmm-007g,[],False
nmm_t_1070,nmm-007g,['nmm-007g'],True
nmm_t_1071,nmm-007g,['nmm-007g'],True
nmm_t_1072,nmm-007g,['nmm-007g'],True
nmm_t_1073,nmm-007h,[],False
nmm_t_1074,nmm-007h,['nmm-007h'],True
nmm_t_1075,nmm-007h,['nmm-007h'],True
nmm_t_1076,nmm-007h,['nmm-007h'],True
nmm_t_1077,nmm-007i,[],False
nmm_t_1078,nmm-007i,['nmm-007i'],True
nmm_t_1079,nmm-007i,['nmm-007i'],True
nmm_t_1080,nmm-007i,['nmm-007i'],True
nmm_t_1081,nmm-007j,[],False
nmm_t_1082,nmm-007j,['nmm-007j'],True
nmm_t_1083,nmm-007j,['nmm-007j'],True
nmm_t_1084,nmm-007j,['nmm-007j'],True
nmm_t_1085,nmm-007k,[],False
nmm_t_1086,nmm-007k,['nmm-007k'],True
nmm_t_1087,nmm-007k,['nmm-007k'],True
nmm_t_1088,nmm-007k,['nmm-007k'],True
nmm_t_1089,nmm-007l,[],False
nmm_t_1090,nmm-007l,['nmm-007l'],True
nmm_t_1091,nmm-007l,['nmm-007l'],True
nmm_t_1092,nmm-007l,['nmm-007l'],True
nmm_t_1093,nmm-007m,[],False
nmm_t_1094,nmm-007m,['nmm-007m'],True
nmm_t_1095,nmm-007m,['nmm-007m'],True
nmm_t_1096,nmm-007m,['nmm-007m'],True
nmm_t_1097,nmm-007n,[],False
nmm_t_1098,nmm-007n,['nmm-007n'],True
nmm_t_1099,nmm-007n,['nmm-007n'],True
nmm_t_1100,nmm-007n,['nmm-007n'],True
nmm_t_1101,nmm-007o,[],False
nmm_t_1102,nmm-007o,['nmm-007o'],True
nmm_t_1103,nmm-007o,['nmm-007o'],True
nmm_t_1104,nmm-007o,['nmm-007o'],True
nmm_t_1105,nmm-007p,[],False
nmm_t_1106,nmm-007p,['nmm-007p'],True
nmm_t_1107,nmm-007p,['nmm-007p'],True
nmm_t_1108,nmm-007p,['nmm-007p'],True
nmm_t_1109,nmm-007q,[],False
nmm_t_1110,nmm-007q,['nmm-007q'],True
nmm_t_1111,nmm-007q,['nmm-007q'],True
nmm_t_1112,nmm-007q,['nmm-007q'],True
nmm_t_1113,nmm-007r,[],False
nmm_t_1114,nmm-007r,['nmm-007r'],True
nmm_t_1115,nmm-007r,['nmm-007r'],True
nmm_t_1116,nmm-007r,['nmm-007r'],True
nmm_t_1117,nmm-007s,[],False
nmm_t_1118,nmm-007s,['nmm-007s'],True
nmm_t_1119,nmm-007s,['nmm-007s'],True
nmm_t_1120,nmm-007s,['nmm-007s'],True
nmm_t_1121,nmm-007t,[],False
nmm_t_1122,nmm-007t,['nmm-007t'],True
nmm_t_1123,nmm-007t,['nmm-007t'],True
nmm_t_1124,nmm-007t,['nmm-007t'],True
nmm_t_1125,nmm-007u,[],False
nmm_t_1126,nmm-007u,['nmm-007u'],True
nmm_t_1127,nmm-007u,['nmm-007u'],True
nmm_t_1128,nmm-007u,['nmm-007u'],True
nmm_t_1129,nmm-007v,[],False
nmm_t_1130,nmm-007v,['nmm-007v'],True
nmm_t_1131,nmm-007v,['nmm-007v'],True
nmm_t_1132,nmm-007v,['nmm-007v'],True
nmm_t_1133,nmm-007w,[],False
nmm_t_1134,nmm-007w,['nmm-007w'],True
nmm_t_1135,nmm-007w,['nmm-007w'],True
nmm_t_1136,nmm-007w,['nmm-007w'],True
nmm_t_1137,nmm-007x,[],False
nmm_t_1138,nmm-007x,['nmm-007x'],True
nmm_t_1139,nmm-007x,['nmm-007x'],True
nmm_t_1140,nmm-007x,['nmm-007x'],True
nmm_t_1141,nmm-007y,[],False
nmm_t_1142,nmm-007y,['nmm-007y'],True
nmm_t_1143,nmm-007y,['nmm-007y'],True
